millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
40600654,0x4,0x9,128,512,27,27,48,0.140076,0.155731,0.121582,21.500
40601791,0x4,0xA,128,1024,27,27,49,0.070038,0.077866,0.062057,21.550
40604053,0x4,0xB,128,2048,27,27,49,0.035019,0.038933,0.031029,21.500
40608572,0x4,0xC,128,4096,29,29,52,0.018806,0.020908,0.016464,21.500
40617597,0x4,0xD,128,8192,32,32,57,0.010376,0.011536,0.009024,21.450
40635630,0x4,0xE,128,16384,37,37,64,0.005999,0.006669,0.005066,21.500
40636643,0x3,0x0,256,1,40,42,76,53.125000,62.015625,49.281250,21.600
40636657,0x3,0x1,256,2,49,50,90,32.539063,36.914063,29.179688,21.500
40636670,0x3,0x2,256,4,51,51,93,16.933594,18.826172,15.076172,21.500
40636689,0x3,0x3,256,8,51,51,93,8.466797,9.413086,7.538086,21.500
40636719,0x3,0x4,256,16,51,52,94,4.233398,4.798828,3.809570,21.500
40636765,0x3,0x5,256,32,51,52,94,2.116699,2.399414,1.904785,21.500
40636848,0x3,0x6,256,64,52,53,95,1.079102,1.222778,0.962524,21.550
40636998,0x3,0x7,256,128,52,52,95,0.539551,0.599854,0.481262,21.500
40637291,0x3,0x8,256,256,52,52,95,0.269775,0.299927,0.240631,21.550
40637869,0x3,0x9,256,512,52,53,96,0.134888,0.152847,0.121582,21.500
40639011,0x3,0xA,256,1024,52,53,96,0.067444,0.076424,0.060791,21.500
40641283,0x3,0xB,256,2048,54,55,99,0.035019,0.039654,0.031345,21.500
40645817,0x3,0xC,256,4096,58,58,104,0.018806,0.020908,0.016464,21.500
40654875,0x3,0xD,256,8192,64,64,113,0.010376,0.011536,0.008945,21.450
40672978,0x3,0xE,256,16384,78,77,135,0.006323,0.006939,0.005343,21.500
40673991,0x2,0x0,512,1,82,82,145,54.453125,60.539063,47.011719,21.600
40674004,0x2,0x1,512,2,97,99,176,32.207031,36.544922,28.531250,21.600
40674018,0x2,0x2,512,4,103,103,184,17.099609,19.010742,14.914063,21.500
40674037,0x2,0x3,512,8,105,105,187,8.715820,9.689941,7.578613,21.500
40674067,0x2,0x4,512,16,103,104,186,4.274902,4.798828,3.769043,21.500
40674114,0x2,0x5,512,32,103,103,184,2.137451,2.376343,1.864258,21.500
40674196,0x2,0x6,512,64,102,103,183,1.058350,1.188171,0.927063,21.500
40674346,0x2,0x7,512,128,104,104,185,0.539551,0.599854,0.468597,21.550
40674639,0x2,0x8,512,256,103,104,185,0.267181,0.299927,0.234299,21.500
40675218,0x2,0x9,512,512,105,105,186,0.136185,0.151405,0.117783,21.500
40676360,0x2,0xA,512,1024,106,106,188,0.068741,0.076424,0.059525,21.500
40678632,0x2,0xB,512,2048,112,112,197,0.036316,0.040375,0.031187,21.450
40683165,0x2,0xC,512,4096,118,118,206,0.019131,0.021269,0.016306,21.550
40692224,0x2,0xD,512,8192,136,135,232,0.011024,0.012167,0.009182,21.500
40710332,0x2,0xE,512,16384,166,164,275,0.006728,0.007390,0.005442,21.500
40711345,0x1,0x0,1024,1,158,159,278,52.460938,58.693359,45.066406,21.600
40711358,0x1,0x1,1024,2,186,187,329,30.878906,34.514648,26.666992,21.500
40711372,0x1,0x2,1024,4,196,197,347,16.269531,18.180176,14.062988,21.500
40711391,0x1,0x3,1024,8,199,200,352,8.259277,9.228516,7.132813,21.500
40711421,0x1,0x4,1024,16,199,199,352,4.129639,4.591187,3.566406,21.500
40711468,0x1,0x5,1024,32,197,198,349,2.044067,2.284058,1.768005,21.500
40711550,0x1,0x6,1024,64,197,198,349,1.022034,1.142029,0.884003,21.500
40711700,0x1,0x7,1024,128,197,198,349,0.511017,0.571014,0.442001,21.500
40711994,0x1,0x8,1024,256,197,198,349,0.255508,0.285507,0.221001,21.500
40712572,0x1,0x9,1024,512,201,201,354,0.130348,0.144917,0.112083,21.500
40713715,0x1,0xA,1024,1024,204,204,358,0.066147,0.073540,0.056675,21.450
40715988,0x1,0xB,1024,2048,216,216,377,0.035019,0.038933,0.029841,21.500
40720523,0x1,0xC,1024,4096,231,231,398,0.018725,0.020818,0.015752,21.500
40729578,0x1,0xD,1024,8192,269,268,453,0.010903,0.012076,0.008964,21.500
40747686,0x1,0xE,1024,16384,343,341,561,0.006951,0.007683,0.005551,21.500
40748700,0x0,0x0,2048,1,292,293,496,48.476563,54.079102,40.203125,21.400
40748713,0x0,0x1,2048,2,358,358,612,29.716797,33.038086,24.802734,21.400
40748726,0x0,0x2,2048,4,373,374,643,15.480957,17.257324,13.029541,21.500
40748745,0x0,0x3,2048,8,374,374,642,7.761230,8.628662,6.504639,21.500
40748775,0x0,0x4,2048,16,376,376,646,3.901367,4.337402,3.272583,21.450
40748823,0x0,0x5,2048,32,376,376,645,1.950684,2.168701,1.633759,21.500
40748904,0x0,0x6,2048,64,377,377,646,0.977936,1.087234,0.818146,21.500
40749055,0x0,0x7,2048,128,375,376,644,0.486374,0.542175,0.407806,21.500
40749347,0x0,0x8,2048,256,377,377,647,0.244484,0.271809,0.204853,21.450
40749924,0x0,0x9,2048,512,381,381,653,0.123539,0.137346,0.103376,21.450
40751068,0x0,0xA,2048,1024,391,391,667,0.063391,0.070476,0.052796,21.450
40753341,0x0,0xB,2048,2048,404,404,685,0.032749,0.036409,0.027111,21.500
40757875,0x0,0xC,2048,4096,444,443,743,0.017996,0.019962,0.014703,21.500
40766929,0x0,0xD,2048,8192,520,516,853,0.010538,0.011626,0.008440,21.500
40785036,0x0,0xE,2048,16384,664,658,1063,0.006728,0.007413,0.005259,21.500
40787050,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.400
40787063,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.500
40787076,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.500
40787095,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.500
40787125,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.500
40787172,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.500
40787253,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.500
40787403,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.500
40787696,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.500
40788269,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.550
40789406,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.500
40791673,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.550
40796197,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.500
40805232,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.550
40823289,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.550
40824302,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.600
40824315,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.600
40824328,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.550
40824347,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.500
40824378,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.550
40824425,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.550
40824506,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.550
40824657,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.550
40824950,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.550
40825524,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.550
40826665,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.550
40828933,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.500
40833460,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.550
40842496,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.500
40860559,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.550
40861573,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.600
40861586,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.500
40861599,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.500
40861618,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.500
40861648,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.450
40861696,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.550
40861777,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.500
40861927,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.550
40862220,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.550
40862792,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.550
40863930,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.550
40866193,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.550
40870712,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.550
40879742,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.500
40897787,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.550
40898801,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.400
40898814,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.400
40898827,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.500
40898846,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.500
40898876,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.500
40898924,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.500
40899005,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.500
40899154,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.500
40899447,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.500
40900020,0x8,0x9,8,512,2,2,4,0.166016,0.184570,0.162109,21.500
40901158,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.500
40903425,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.550
40907943,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.550
40916972,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.500
40935016,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.500
40936030,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.600
40936043,0x7,0x1,16,2,3,4,6,31.875000,47.250000,31.125000,21.600
40936056,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.500
40936075,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.500
40936105,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.500
40936153,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.500
40936235,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.500
40936385,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.500
40936678,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.450
40937250,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.450
40938387,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.500
40940654,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.450
40945169,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.500
40954194,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.500
40972238,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.450
40973252,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.400
40973265,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.500
40973278,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.500
40973297,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.500
40973327,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.500
40973375,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.450
40973456,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.500
40973607,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.500
40973899,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.500
40974472,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.500
40975608,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.500
40977876,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.500
40982394,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.500
40991426,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.450
41009463,0x6,0xE,32,16384,9,9,16,0.005836,0.006489,0.005066,21.500
41010476,0x5,0x0,64,1,10,11,19,53.125000,64.968750,49.281250,21.600
41010489,0x5,0x1,64,2,12,12,22,31.875000,35.437500,28.531250,21.500
41010503,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,21.500
41010522,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,21.450
41010552,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.450
41010599,0x5,0x5,64,32,13,13,23,2.158203,2.399414,1.864258,21.450
41010681,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.450
41010831,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,21.450
41011124,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.450
41011697,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,21.450
41012833,0x5,0xA,64,1024,13,13,24,0.067444,0.074982,0.060791,21.450
41015096,0x5,0xB,64,2048,14,14,24,0.036316,0.040375,0.030396,21.450
41019613,0x5,0xC,64,4096,14,14,25,0.018158,0.020187,0.015831,21.450
41028633,0x5,0xD,64,8192,15,15,28,0.009727,0.010815,0.008865,21.450
41046674,0x5,0xE,64,16384,18,18,32,0.005836,0.006489,0.005066,21.450
41047687,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.200
41047701,0x4,0x1,128,2,25,25,45,33.203125,36.914063,29.179688,21.500
41047714,0x4,0x2,128,4,26,26,47,17.265625,19.195313,15.238281,21.450
41047733,0x4,0x3,128,8,26,27,48,8.632813,9.966797,7.781250,21.450
41047763,0x4,0x4,128,16,27,27,48,4.482422,4.983398,3.890625,21.450
41047810,0x4,0x5,128,32,26,26,47,2.158203,2.399414,1.904785,21.450
41047892,0x4,0x6,128,64,26,26,48,1.079102,1.199707,0.972656,21.450
41048043,0x4,0x7,128,128,26,26,48,0.539551,0.599854,0.486328,21.450
41048336,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.450
41048908,0x4,0x9,128,512,26,26,48,0.134888,0.149963,0.121582,21.450
41050044,0x4,0xA,128,1024,27,27,48,0.070038,0.077866,0.060791,21.450
41052306,0x4,0xB,128,2048,28,28,50,0.036316,0.040375,0.031662,21.500
41056822,0x4,0xC,128,4096,29,29,51,0.018806,0.020908,0.016148,21.500
41065845,0x4,0xD,128,8192,32,32,56,0.010376,0.011536,0.008865,21.500
41083880,0x4,0xE,128,16384,37,37,64,0.005999,0.006669,0.005066,21.450
41084893,0x3,0x0,256,1,41,41,74,54.453125,60.539063,47.984375,21.600
41084906,0x3,0x1,256,2,48,49,88,31.875000,36.175781,28.531250,21.500
41084919,0x3,0x2,256,4,52,52,94,17.265625,19.195313,15.238281,21.450
41084938,0x3,0x3,256,8,50,51,92,8.300781,9.413086,7.457031,21.450
41084969,0x3,0x4,256,16,51,52,93,4.233398,4.798828,3.769043,21.500
41085015,0x3,0x5,256,32,51,51,93,2.116699,2.353271,1.884521,21.450
41085097,0x3,0x6,256,64,51,51,93,1.058350,1.176636,0.942261,21.450
41085247,0x3,0x7,256,128,52,52,94,0.539551,0.599854,0.476196,21.450
41085540,0x3,0x8,256,256,52,53,95,0.269775,0.305695,0.240631,21.450
41086118,0x3,0x9,256,512,52,52,95,0.134888,0.149963,0.120316,21.450
41087262,0x3,0xA,256,1024,52,53,96,0.067444,0.076424,0.060791,21.450
41089534,0x3,0xB,256,2048,53,53,96,0.034370,0.038212,0.030396,21.450
41094068,0x3,0xC,256,4096,56,57,102,0.018158,0.020548,0.016148,21.450
41103123,0x3,0xD,256,8192,64,64,114,0.010376,0.011536,0.009024,21.450
41121227,0x3,0xE,256,16384,76,76,133,0.006161,0.006849,0.005264,21.450
41122240,0x2,0x0,512,1,83,83,148,55.117188,61.277344,47.984375,21.600
41122253,0x2,0x1,512,2,98,99,175,32.539063,36.544922,28.369141,21.500
41122267,0x2,0x2,512,4,102,102,182,16.933594,18.826172,14.751953,21.450
41122285,0x2,0x3,512,8,102,103,183,8.466797,9.505371,7.416504,21.450
41122316,0x2,0x4,512,16,102,102,182,4.233398,4.706543,3.687988,21.450
41122362,0x2,0x5,512,32,103,103,183,2.137451,2.376343,1.854126,21.450
41122444,0x2,0x6,512,64,104,105,186,1.079102,1.211243,0.942261,21.450
41122594,0x2,0x7,512,128,102,102,182,0.529175,0.588318,0.460999,21.450
41122887,0x2,0x8,512,256,104,105,186,0.269775,0.302811,0.235565,21.450
41123465,0x2,0x9,512,512,105,105,187,0.136185,0.151405,0.118416,21.450
41124609,0x2,0xA,512,1024,105,106,187,0.068092,0.076424,0.059208,21.450
41126883,0x2,0xB,512,2048,109,110,193,0.035343,0.039654,0.030554,21.450
41131418,0x2,0xC,512,4096,117,117,204,0.018969,0.021089,0.016148,21.450
41140479,0x2,0xD,512,8192,132,132,226,0.010700,0.011896,0.008945,21.450
41158591,0x2,0xE,512,16384,164,162,272,0.006647,0.007300,0.005383,21.450
41159605,0x1,0x0,1024,1,156,157,275,51.796875,57.955078,44.580078,21.600
41159618,0x1,0x1,1024,2,187,188,331,31.044922,34.699219,26.829102,21.400
41159631,0x1,0x2,1024,4,196,196,347,16.269531,18.087891,14.062988,21.450
41159650,0x1,0x3,1024,8,195,196,346,8.093262,9.043945,7.011230,21.400
41159680,0x1,0x4,1024,16,197,198,349,4.088135,4.568115,3.536011,21.450
41159728,0x1,0x5,1024,32,197,197,348,2.044067,2.272522,1.762939,21.400
41159809,0x1,0x6,1024,64,197,197,348,1.022034,1.136261,0.881470,21.400
41159959,0x1,0x7,1024,128,195,195,345,0.505829,0.562363,0.436935,21.450
41160252,0x1,0x8,1024,256,199,200,352,0.258102,0.288391,0.222900,21.400
41160831,0x1,0x9,1024,512,199,199,350,0.129051,0.143475,0.110817,21.450
41161973,0x1,0xA,1024,1024,205,206,361,0.066471,0.074261,0.057150,21.400
41164247,0x1,0xB,1024,2048,211,212,369,0.034208,0.038212,0.029208,21.400
41168785,0x1,0xC,1024,4096,232,232,400,0.018806,0.020908,0.015831,21.400
41177844,0x1,0xD,1024,8192,267,266,449,0.010822,0.011986,0.008885,21.350
41195950,0x1,0xE,1024,16384,337,334,550,0.006830,0.007525,0.005442,21.450
41196963,0x0,0x0,2048,1,293,293,496,48.642578,54.079102,40.203125,21.600
41196977,0x0,0x1,2048,2,353,353,605,29.301758,32.576660,24.519043,21.500
41196990,0x0,0x2,2048,4,370,370,637,15.356445,17.072754,12.907959,21.450
41197009,0x0,0x3,2048,8,374,374,641,7.761230,8.628662,6.494507,21.450
41197039,0x0,0x4,2048,16,375,375,644,3.890991,4.325867,3.262451,21.400
41197086,0x0,0x5,2048,32,375,376,644,1.945496,2.168701,1.631226,21.450
41197168,0x0,0x6,2048,64,370,370,636,0.959778,1.067047,0.805481,21.450
41197318,0x0,0x7,2048,128,367,367,630,0.475998,0.529198,0.398941,21.400
41197611,0x0,0x8,2048,256,373,373,641,0.241890,0.268925,0.202953,21.450
41198188,0x0,0x9,2048,512,380,380,652,0.123215,0.136986,0.103218,21.450
41199332,0x0,0xA,2048,1024,387,387,661,0.062742,0.069755,0.052321,21.400
41201605,0x0,0xB,2048,2048,404,404,685,0.032749,0.036409,0.027111,21.400
41206140,0x0,0xC,2048,4096,442,440,740,0.017915,0.019827,0.014644,21.450
41215198,0x0,0xD,2048,8192,515,511,845,0.010437,0.011513,0.008361,21.450
41233309,0x0,0xE,2048,16384,657,650,1050,0.006657,0.007322,0.005195,21.450
41235322,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.600
41235336,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.500
41235349,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.450
41235367,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.400
41235398,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.450
41235445,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.450
41235527,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.450
41235677,0xB,0x7,1,128,0,1,1,0.000000,2.953125,1.296875,21.450
41235970,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.450
41236543,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.450
41237685,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.450
41239954,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.450
41244479,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.500
41253519,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.450
41271579,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.500
41272592,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.600
41272605,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.600
41272618,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.500
41272637,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.500
41272667,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.500
41272715,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.500
41272796,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.500
41272946,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.500
41273239,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.500
41273812,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.500
41274949,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.500
41277217,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.500
41281741,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.500
41290776,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.500
41308837,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.500
41309851,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.600
41309864,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.500
41309877,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.500
41309896,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.450
41309926,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.450
41309973,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.500
41310054,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.500
41310204,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.500
41310497,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.500
41311070,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.500
41312207,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.500
41314470,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.450
41318990,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.450
41328018,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.450
41346065,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.450
41347079,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.400
41347092,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.500
41347105,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.450
41347124,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.450
41347154,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.450
41347201,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.450
41347283,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.450
41347433,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.450
41347726,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.450
41348303,0x8,0x9,8,512,2,2,3,0.166016,0.184570,0.121582,21.450
41349441,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.450
41351708,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.450
41356225,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.500
41365255,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.450
41383304,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.450
41384317,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.600
41384331,0x7,0x1,16,2,4,4,6,42.500000,47.250000,31.125000,21.500
41384344,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.450
41384363,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.450
41384393,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.450
41384441,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.450
41384523,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.450
41384673,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.500
41384966,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.450
41385538,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.450
41386673,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.450
41388936,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.450
41393454,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.450
41402480,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.450
41420521,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.450
41421534,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.600
41421548,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.400
41421561,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.450
41421580,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.450
41421611,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.450
41421658,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.400
41421740,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.400
41421890,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.400
41422182,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.500
41422755,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.450
41423893,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.400
41426154,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.450
41430672,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.450
41439700,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.450
